Product_URL,Category,Product_ID,Extracted_At
https://chefaa.com/eg-ar/nowProduct/fresh-kiddo-kids-body-oil-75mlXzFm,mom-baby,mom-baby_0122,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/happiness-baby-diaper-rash-cream-125gm-phjk,mom-baby,mom-baby_0123,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/happiness-kids-hair-cream-150ml-f8jc,mom-baby,mom-baby_0124,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/happiness-kids-hair-cream-300ml-3pwq,mom-baby,mom-baby_0125,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/happiness-kids-hair-oil-120ml-tpc2_dujorWUM,mom-baby,mom-baby_0126,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/happiness-kids-hair-oil-120ml-tpc2_duvYy0un,mom-baby,mom-baby_0127,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/happiness-kids-shampoo-200ml-fvtv_duhDA6Fd,mom-baby,mom-baby_0128,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby--biscuits-with-banana-180-gmZk8i,mom-baby,mom-baby_0129,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby-8-cereal-fruit-with-milk-150gm-vq1w,mom-baby,mom-baby_0130,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby-apple-compote-jar-125gm-kvjw,mom-baby,mom-baby_0131,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby-biscuits-6-months-xifr,mom-baby,mom-baby_0132,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby-good-night-rice-corn-150gm-l1b6,mom-baby,mom-baby_0133,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby-mixed-fruits-jar-125gm-qkid,mom-baby,mom-baby_0134,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby-mixed-vegetables-jar-120gm-bawq,mom-baby,mom-baby_0135,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby-nutrasense-1-400gm-5pnv,mom-baby,mom-baby_0136,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby-nutrasense-2-400gm-x7p7,mom-baby,mom-baby_0137,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby-prunes-jar-6months-125gm-dcd2_dudvZLAL,mom-baby,mom-baby_0138,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby-rice-and-chicken-jar-120gm-yvs8,mom-baby,mom-baby_0139,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-baby-wheat-and-milk-cereal-150-gmdH0C,mom-baby,mom-baby_0140,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-feh-milk-400-grams-dki3,mom-baby,mom-baby_0141,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/hero-mixed-fruits-jar-190gm-fggp_duRVwQfq,mom-baby,mom-baby_0142,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/infinity-care-sunscreen-kids-lotion-spf45-120ml-2322_dutqJDfS_dukUPWfZ,mom-baby,mom-baby_0143,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnson-baby-basta-protettiva-cream-100-mlbbLb,mom-baby,mom-baby_0144,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnson-baby-conditioner-300ml-ph,mom-baby,mom-baby_0145,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnson-baby-sleep-time-bath-300ml-chefaabox_durYVb75_du4QaIxR,mom-baby,mom-baby_0146,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnson-body-wash-vita-rich-smoothies-with-yogurt-peach-coconut-250ml,mom-baby,mom-baby_0147,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-aloe-vera-baby-oil-75ml-ihgy,mom-baby,mom-baby_0148,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-baby-bath-300-ml,mom-baby,mom-baby_0149,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-baby-moisturizing--hydrating-body-oil-gel--dyes-free-parabens-free-phthalates-free59Ke,mom-baby,mom-baby_0150,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-baby-shampoo-750-ml-offerceI6,mom-baby,mom-baby_0151,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-baby-soft-lotion-200ml,mom-baby,mom-baby_0152,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-cologne-dream-100ml-ph,mom-baby,mom-baby_0153,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-cologne-morning-dew-100ml,mom-baby,mom-baby_0154,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-moisturizing-oil-with-aloe-vera-and-vitamin-e-192ml-7eci,mom-baby,mom-baby_0155,2025-06-19T01:42:50.500750
